board_code,stock_code,source,board_name,stock_name,board_type,subtype,refreshed_at
881109,300610,ths,化学制品,晨化股份,industry,同花顺行业,2026-07-12 10:11:00
881109,300637,ths,化学制品,扬帆新材,industry,同花顺行业,2026-07-12 10:11:00
881109,300641,ths,化学制品,正丹股份,industry,同花顺行业,2026-07-12 10:11:00
881109,300665,ths,化学制品,飞鹿股份,industry,同花顺行业,2026-07-12 10:11:00
881109,300721,ths,化学制品,怡达股份,industry,同花顺行业,2026-07-12 10:11:00
881109,300727,ths,化学制品,润禾材料,industry,同花顺行业,2026-07-12 10:11:00
881109,300741,ths,化学制品,华宝股份,industry,同花顺行业,2026-07-12 10:11:00
881109,300758,ths,化学制品,七彩化学,industry,同花顺行业,2026-07-12 10:11:00
881109,300798,ths,化学制品,锦鸡股份,industry,同花顺行业,2026-07-12 10:11:00
881109,300801,ths,化学制品,泰和科技,industry,同花顺行业,2026-07-12 10:11:00
881109,300821,ths,化学制品,东岳硅材,industry,同花顺行业,2026-07-12 10:11:00
881109,300829,ths,化学制品,金丹科技,industry,同花顺行业,2026-07-12 10:11:00
881109,300848,ths,化学制品,美瑞新材,industry,同花顺行业,2026-07-12 10:11:00
881109,300858,ths,化学制品,科拓生物,industry,同花顺行业,2026-07-12 10:11:00
881109,300886,ths,化学制品,华业香料,industry,同花顺行业,2026-07-12 10:11:00
881109,300910,ths,化学制品,瑞丰新材,industry,同花顺行业,2026-07-12 10:11:00
